,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,num_hiddenlayer,neurons_in_hiddenlayer,neurons_in_inputlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,corr
446,446.0,sgd,mse,selu,relu,10.0,10.0,10.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
447,447.0,sgd,mse,selu,relu,10.0,10.0,10.0,2.0,4.0,0.0,3844277272576.0,3844277272576.0,1129197.125,116.05322265625,1.0,1960682.875,0.7388352155685425,0.5289031736657247
448,448.0,sgd,mse,selu,relu,10.0,10.0,10.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
449,449.0,sgd,mse,selu,relu,10.0,10.0,10.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
450,450.0,sgd,mse,selu,relu,10.0,32.0,1.0,2.0,1.0,0.0,4662827155456.0,4662827155456.0,1624350.5,190.77691650390625,1.0,2159358.0,1.1541111469268799,0.5289031736657247
451,451.0,sgd,mse,selu,relu,10.0,32.0,1.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
452,452.0,sgd,mse,selu,relu,10.0,32.0,1.0,2.0,4.0,0.0,3813496586240.0,3813496586240.0,1038702.75,100.1672592163086,0.9999999403953552,1952817.625,0.6639930605888367,0.5289031736657247
453,453.0,sgd,mse,selu,relu,10.0,32.0,1.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
454,454.0,sgd,mse,selu,relu,10.0,32.0,1.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
455,455.0,sgd,mse,selu,relu,10.0,32.0,2.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
456,456.0,sgd,mse,selu,relu,10.0,32.0,2.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
457,457.0,sgd,mse,selu,relu,10.0,32.0,2.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
458,458.0,sgd,mse,selu,relu,10.0,32.0,2.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
459,459.0,sgd,mse,selu,relu,10.0,32.0,2.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
460,460.0,sgd,mse,selu,relu,10.0,32.0,4.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
461,461.0,sgd,mse,selu,relu,10.0,32.0,4.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
462,462.0,sgd,mse,selu,relu,10.0,32.0,4.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
463,463.0,sgd,mse,selu,relu,10.0,32.0,4.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
464,464.0,sgd,mse,selu,relu,10.0,32.0,4.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
465,465.0,sgd,mse,selu,relu,10.0,32.0,7.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
466,466.0,sgd,mse,selu,relu,10.0,32.0,7.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
467,467.0,sgd,mse,selu,relu,10.0,32.0,7.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
468,468.0,sgd,mse,selu,relu,10.0,32.0,7.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
469,469.0,sgd,mse,selu,relu,10.0,32.0,7.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
470,470.0,sgd,mse,selu,relu,10.0,32.0,10.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
471,471.0,sgd,mse,selu,relu,10.0,32.0,10.0,2.0,2.0,0.0,3833567641600.0,3833567641600.0,1110534.875,112.85794067382812,1.0,1957949.875,0.7230387926101685,0.5289031736657247
472,472.0,sgd,mse,selu,relu,10.0,32.0,10.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
473,473.0,sgd,mse,selu,relu,10.0,32.0,10.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
474,474.0,sgd,mse,selu,relu,10.0,32.0,10.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
475,475.0,sgd,mse,selu,relu,10.0,100.0,1.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
476,476.0,sgd,mse,selu,relu,10.0,100.0,1.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
477,477.0,sgd,mse,selu,relu,10.0,100.0,1.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
478,478.0,sgd,mse,selu,relu,10.0,100.0,1.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
479,479.0,sgd,mse,selu,relu,10.0,100.0,1.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
480,480.0,sgd,mse,selu,relu,10.0,100.0,2.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
481,481.0,sgd,mse,selu,relu,10.0,100.0,2.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
482,482.0,sgd,mse,selu,relu,10.0,100.0,2.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
483,483.0,sgd,mse,selu,relu,10.0,100.0,2.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
484,484.0,sgd,mse,selu,relu,10.0,100.0,2.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
485,485.0,sgd,mse,selu,relu,10.0,100.0,4.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
486,486.0,sgd,mse,selu,relu,10.0,100.0,4.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
487,487.0,sgd,mse,selu,relu,10.0,100.0,4.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
488,488.0,sgd,mse,selu,relu,10.0,100.0,4.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
489,489.0,sgd,mse,selu,relu,10.0,100.0,4.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
490,490.0,sgd,mse,selu,relu,10.0,100.0,7.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
491,491.0,sgd,mse,selu,relu,10.0,100.0,7.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
492,492.0,sgd,mse,selu,relu,10.0,100.0,7.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
493,493.0,sgd,mse,selu,relu,10.0,100.0,7.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
494,494.0,sgd,mse,selu,relu,10.0,100.0,7.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
495,495.0,sgd,mse,selu,relu,10.0,100.0,10.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
496,496.0,sgd,mse,selu,relu,10.0,100.0,10.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
497,497.0,sgd,mse,selu,relu,10.0,100.0,10.0,2.0,4.0,0.0,660642742665216.0,660642742665216.0,25628680.0,2896.049072265625,0.9999999403953552,25702972.0,10.422333717346191,0.5289031736657247
498,498.0,sgd,mse,selu,relu,10.0,100.0,10.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
499,499.0,sgd,mse,selu,relu,10.0,100.0,10.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
500,500.0,sgd,mse,selu,relu,100.0,1.0,1.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
501,501.0,sgd,mse,selu,relu,100.0,1.0,1.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
502,502.0,sgd,mse,selu,relu,100.0,1.0,1.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
503,503.0,sgd,mse,selu,relu,100.0,1.0,1.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
504,504.0,sgd,mse,selu,relu,100.0,1.0,1.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
505,505.0,sgd,mse,selu,relu,100.0,1.0,2.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
506,506.0,sgd,mse,selu,relu,100.0,1.0,2.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
507,507.0,sgd,mse,selu,relu,100.0,1.0,2.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
508,508.0,sgd,mse,selu,relu,100.0,1.0,2.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
509,509.0,sgd,mse,selu,relu,100.0,1.0,2.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
510,510.0,sgd,mse,selu,relu,100.0,1.0,4.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
511,511.0,sgd,mse,selu,relu,100.0,1.0,4.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
512,512.0,sgd,mse,selu,relu,100.0,1.0,4.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
513,513.0,sgd,mse,selu,relu,100.0,1.0,4.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
514,514.0,sgd,mse,selu,relu,100.0,1.0,4.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
515,515.0,sgd,mse,selu,relu,100.0,1.0,7.0,2.0,1.0,0.0,174005550055424.0,174005550055424.0,13086997.0,1513.4683837890625,0.9999999403953552,13191116.0,6.916416168212891,0.5289031736657247
516,516.0,sgd,mse,selu,relu,100.0,1.0,7.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
517,517.0,sgd,mse,selu,relu,100.0,1.0,7.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
518,518.0,sgd,mse,selu,relu,100.0,1.0,7.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
519,519.0,sgd,mse,selu,relu,100.0,1.0,7.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
520,520.0,sgd,mse,selu,relu,100.0,1.0,10.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
521,521.0,sgd,mse,selu,relu,100.0,1.0,10.0,2.0,2.0,0.0,2.588815245883474e+18,2.588815245883474e+18,1608978304.0,176897.375,0.9999999403953552,1608979584.0,52.68465805053711,0.5289031736657247
522,522.0,sgd,mse,selu,relu,100.0,1.0,10.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
523,523.0,sgd,mse,selu,relu,100.0,1.0,10.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
524,524.0,sgd,mse,selu,relu,100.0,1.0,10.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
525,525.0,sgd,mse,selu,relu,100.0,10.0,1.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
526,526.0,sgd,mse,selu,relu,100.0,10.0,1.0,2.0,2.0,0.0,3905877966848.0,3905877966848.0,1203808.0,128.41015625,1.0,1976329.375,0.8023680448532104,0.5289031736657247
527,527.0,sgd,mse,selu,relu,100.0,10.0,1.0,2.0,4.0,0.0,607995033550848.0,607995033550848.0,24580104.0,2780.817138671875,1.0,24657556.0,10.177465438842773,0.5289031736657247
528,528.0,sgd,mse,selu,relu,100.0,10.0,1.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
529,529.0,sgd,mse,selu,relu,100.0,10.0,1.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
530,530.0,sgd,mse,selu,relu,100.0,10.0,2.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
531,531.0,sgd,mse,selu,relu,100.0,10.0,2.0,2.0,2.0,0.0,607995033550848.0,607995033550848.0,24580104.0,2780.817138671875,1.0,24657556.0,10.177465438842773,0.5289031736657247
532,532.0,sgd,mse,selu,relu,100.0,10.0,2.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
533,533.0,sgd,mse,selu,relu,100.0,10.0,2.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
534,534.0,sgd,mse,selu,relu,100.0,10.0,2.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
535,535.0,sgd,mse,selu,relu,100.0,10.0,4.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
536,536.0,sgd,mse,selu,relu,100.0,10.0,4.0,2.0,2.0,0.0,42626669608960.0,42626669608960.0,6389926.5,765.27001953125,0.9999999403953552,6528910.5,4.157474517822266,0.5289031736657247
537,537.0,sgd,mse,selu,relu,100.0,10.0,4.0,2.0,4.0,0.0,3950955462656.0,3950955462656.0,1243969.25,134.90745544433594,1.0,1987701.0,0.8372333645820618,0.5289031736657247
538,538.0,sgd,mse,selu,relu,100.0,10.0,4.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
539,539.0,sgd,mse,selu,relu,100.0,10.0,4.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
540,540.0,sgd,mse,selu,relu,100.0,10.0,7.0,2.0,1.0,0.0,3822925381632.0,3822925381632.0,1086644.375,108.68411254882812,0.9999999403953552,1955230.25,0.702860414981842,0.5289031736657247
541,541.0,sgd,mse,selu,relu,100.0,10.0,7.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
542,542.0,sgd,mse,selu,relu,100.0,10.0,7.0,2.0,4.0,0.0,3826889261056.0,3826889261056.0,1096563.875,110.42436218261719,0.9999999403953552,1956243.625,0.711196780204773,0.5289031736657247
543,543.0,sgd,mse,selu,relu,100.0,10.0,7.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
544,544.0,sgd,mse,selu,relu,100.0,10.0,7.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
545,545.0,sgd,mse,selu,relu,100.0,10.0,10.0,2.0,1.0,0.0,3870707941376.0,3870707941376.0,1165658.625,122.15330505371094,1.0,1967411.5,0.7697176933288574,0.5289031736657247
546,546.0,sgd,mse,selu,relu,100.0,10.0,10.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
547,547.0,sgd,mse,selu,relu,100.0,10.0,10.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
548,548.0,sgd,mse,selu,relu,100.0,10.0,10.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
549,549.0,sgd,mse,selu,relu,100.0,10.0,10.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
550,550.0,sgd,mse,selu,relu,100.0,32.0,1.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
551,551.0,sgd,mse,selu,relu,100.0,32.0,1.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
552,552.0,sgd,mse,selu,relu,100.0,32.0,1.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
553,553.0,sgd,mse,selu,relu,100.0,32.0,1.0,2.0,7.0,0.0,3830572646400.0,3830572646400.0,1104589.25,111.82505798339844,1.0,1957184.875,0.7179884910583496,0.5289031736657247
554,554.0,sgd,mse,selu,relu,100.0,32.0,1.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
555,555.0,sgd,mse,selu,relu,100.0,32.0,2.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
556,556.0,sgd,mse,selu,relu,100.0,32.0,2.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
557,557.0,sgd,mse,selu,relu,100.0,32.0,2.0,2.0,4.0,0.0,3833457016832.0,3833457016832.0,1110324.375,112.82138061523438,0.9999999403953552,1957921.625,0.7228603959083557,0.5289031736657247
558,558.0,sgd,mse,selu,relu,100.0,32.0,2.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
559,559.0,sgd,mse,selu,relu,100.0,32.0,2.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
560,560.0,sgd,mse,selu,relu,100.0,32.0,4.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
561,561.0,sgd,mse,selu,relu,100.0,32.0,4.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
562,562.0,sgd,mse,selu,relu,100.0,32.0,4.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
563,563.0,sgd,mse,selu,relu,100.0,32.0,4.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
564,564.0,sgd,mse,selu,relu,100.0,32.0,4.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
565,565.0,sgd,mse,selu,relu,100.0,32.0,7.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
566,566.0,sgd,mse,selu,relu,100.0,32.0,7.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
567,567.0,sgd,mse,selu,relu,100.0,32.0,7.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
568,568.0,sgd,mse,selu,relu,100.0,32.0,7.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
569,569.0,sgd,mse,selu,relu,100.0,32.0,7.0,2.0,10.0,0.0,,,,,,,,0.5289031736657247
570,570.0,sgd,mse,selu,relu,100.0,32.0,10.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
571,571.0,sgd,mse,selu,relu,100.0,32.0,10.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
572,572.0,sgd,mse,selu,relu,100.0,32.0,10.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
573,573.0,sgd,mse,selu,relu,100.0,32.0,10.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
574,574.0,sgd,mse,selu,relu,100.0,32.0,10.0,2.0,10.0,0.0,3815719567360.0,3815719567360.0,1012935.5625,95.35041046142578,1.0,1953386.75,0.6433058977127075,0.5289031736657247
575,575.0,sgd,mse,selu,relu,100.0,100.0,1.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
576,576.0,sgd,mse,selu,relu,100.0,100.0,1.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
577,577.0,sgd,mse,selu,relu,100.0,100.0,1.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
578,578.0,sgd,mse,selu,relu,100.0,100.0,1.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
579,579.0,sgd,mse,selu,relu,100.0,100.0,1.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
580,580.0,sgd,mse,selu,relu,100.0,100.0,2.0,2.0,1.0,0.0,,,,,,,,0.5289031736657247
581,581.0,sgd,mse,selu,relu,100.0,100.0,2.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
582,582.0,sgd,mse,selu,relu,100.0,100.0,2.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
583,583.0,sgd,mse,selu,relu,100.0,100.0,2.0,2.0,7.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
584,584.0,sgd,mse,selu,relu,100.0,100.0,2.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
585,585.0,sgd,mse,selu,relu,100.0,100.0,4.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
586,586.0,sgd,mse,selu,relu,100.0,100.0,4.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
587,587.0,sgd,mse,selu,relu,100.0,100.0,4.0,2.0,4.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
588,588.0,sgd,mse,selu,relu,100.0,100.0,4.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
589,589.0,sgd,mse,selu,relu,100.0,100.0,4.0,2.0,10.0,0.0,3830815391744.0,3830815391744.0,1105088.25,111.91175842285156,1.0,1957246.875,0.7184101343154907,0.5289031736657247
590,590.0,sgd,mse,selu,relu,100.0,100.0,7.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
591,591.0,sgd,mse,selu,relu,100.0,100.0,7.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
592,592.0,sgd,mse,selu,relu,100.0,100.0,7.0,2.0,4.0,0.0,3823461203968.0,3823461203968.0,1088092.5,108.93820190429688,0.9999999403953552,1955367.25,0.7040694355964661,0.5289031736657247
593,593.0,sgd,mse,selu,relu,100.0,100.0,7.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
594,594.0,sgd,mse,selu,relu,100.0,100.0,7.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
595,595.0,sgd,mse,selu,relu,100.0,100.0,10.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
596,596.0,sgd,mse,selu,relu,100.0,100.0,10.0,2.0,2.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
597,597.0,sgd,mse,selu,relu,100.0,100.0,10.0,2.0,4.0,0.0,,,,,,,,0.5289031736657247
598,598.0,sgd,mse,selu,relu,100.0,100.0,10.0,2.0,7.0,0.0,,,,,,,,0.5289031736657247
599,599.0,sgd,mse,selu,relu,100.0,100.0,10.0,2.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
600,600.0,sgd,mse,exponential,relu,1.0,1.0,1.0,2.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
601,601.0,sgd,mse,exponential,relu,1.0,1.0,1.0,2.0,2.0,0.0,,,,,,,,0.5289031736657247
