,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,neurons_in_inputlayer,num_hiddenlayer,neurons_in_hiddenlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,corr,total_runtime
247,245.0,nadam,mae,selu,relu,50.0,100.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
248,246.0,nadam,mae,selu,relu,50.0,100.0,5.0,1.0,1.0,0.0,1626612.625,6443619057664.0,1626612.625,99.40730285644531,1.0,2538428.5,30.948074340820312,0.5289031736657247,0 days 09:08:40.950942
249,247.0,nadam,mae,selu,relu,50.0,100.0,5.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
250,248.0,nadam,mae,selu,relu,50.0,100.0,5.0,1.0,10.0,0.0,1610121.875,6357287698432.0,1610121.875,98.13592529296875,1.0,2521366.25,19.675844192504883,0.5289031736657247,0 days 09:08:40.950942
251,249.0,nadam,mae,selu,relu,50.0,100.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
252,250.0,nadam,mae,selu,relu,50.0,100.0,10.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
253,251.0,nadam,mae,selu,relu,50.0,100.0,10.0,1.0,10.0,0.0,1611670.75,6365578264576.0,1611670.75,98.25115966796875,1.0,2523009.75,20.172088623046875,0.5289031736657247,0 days 09:08:40.950942
254,252.0,nadam,mae,selu,relu,100.0,1.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
255,253.0,nadam,mae,selu,relu,100.0,1.0,1.0,1.0,5.0,0.0,1011386.75,4407654088704.0,1011386.75,62.84395217895508,1.0,2099441.5,0.8143620491027832,0.5289031736657247,0 days 09:08:40.950942
256,254.0,nadam,mae,selu,relu,100.0,1.0,1.0,1.0,10.0,0.0,1058086.5,4790658531328.0,1058086.5,51.82316589355469,1.0,2188757.25,0.916736364364624,0.5289031736657247,0 days 09:08:40.950942
257,255.0,nadam,mae,selu,relu,100.0,1.0,5.0,1.0,1.0,0.0,1009782.875,4406636969984.0,1009782.875,62.8017578125,1.0,2099199.25,0.8013246059417725,0.5289031736657247,0 days 09:08:40.950942
258,256.0,nadam,mae,selu,relu,100.0,1.0,5.0,1.0,5.0,0.0,1002408.3125,4372015874048.0,1002408.3125,62.30425262451172,1.0,2090936.625,0.7597885727882385,0.5289031736657247,0 days 09:08:40.950942
259,257.0,nadam,mae,selu,relu,100.0,1.0,5.0,1.0,10.0,0.0,999795.4375,4361033089024.0,999795.4375,62.14531707763672,1.0,2088308.625,0.7455519437789917,0.5289031736657247,0 days 09:08:40.950942
260,258.0,nadam,mae,selu,relu,100.0,1.0,10.0,1.0,1.0,0.0,1004940.875,4375895080960.0,1004940.875,62.384334564208984,1.0,2091864.0,0.7776666879653931,0.5289031736657247,0 days 09:08:40.950942
261,259.0,nadam,mae,selu,relu,100.0,1.0,10.0,1.0,5.0,0.0,1632290.25,6477835665408.0,1632290.25,99.7796630859375,0.9999999403953552,2545159.25,41.20707702636719,0.5289031736657247,0 days 09:08:40.950942
262,260.0,nadam,mae,selu,relu,100.0,1.0,10.0,1.0,10.0,0.0,980918.875,4255917801472.0,980918.875,60.75779342651367,1.0,2062987.625,0.6676467061042786,0.5289031736657247,0 days 09:08:40.950942
263,261.0,nadam,mae,selu,relu,100.0,10.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
264,262.0,nadam,mae,selu,relu,100.0,10.0,1.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
265,263.0,nadam,mae,selu,relu,100.0,10.0,1.0,1.0,10.0,0.0,1621396.625,6442391175168.0,1621396.625,98.58251953125,0.9999999403953552,2538186.5,20.938512802124023,0.5289031736657247,0 days 09:08:40.950942
266,264.0,nadam,mae,selu,relu,100.0,10.0,5.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
267,265.0,nadam,mae,selu,relu,100.0,10.0,5.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
268,266.0,nadam,mae,selu,relu,100.0,10.0,5.0,1.0,10.0,0.0,1023056.6875,4470053797888.0,1023056.6875,63.745521545410156,1.0,2114250.25,0.8898712992668152,0.5289031736657247,0 days 09:08:40.950942
269,267.0,nadam,mae,selu,relu,100.0,10.0,10.0,1.0,1.0,0.0,1634236.375,6484193705984.0,1634236.375,99.99356079101562,0.9999999403953552,2546408.0,98.38231658935547,0.5289031736657247,0 days 09:08:40.950942
270,268.0,nadam,mae,selu,relu,100.0,10.0,10.0,1.0,5.0,0.0,1023392.0,4464113090560.0,1023392.0,63.7022819519043,1.0,2112844.75,0.8964692950248718,0.5289031736657247,0 days 09:08:40.950942
271,269.0,nadam,mae,selu,relu,100.0,10.0,10.0,1.0,10.0,0.0,1020705.25,4451171041280.0,1020705.25,63.501277923583984,1.0,2109779.75,0.8766322135925293,0.5289031736657247,0 days 09:08:40.950942
272,270.0,nadam,mae,selu,relu,100.0,32.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
273,271.0,nadam,mae,selu,relu,100.0,32.0,1.0,1.0,5.0,0.0,1211981.875,4547947266048.0,1211981.875,68.25822448730469,1.0,2132591.75,2.4108381271362305,0.5289031736657247,0 days 09:08:40.950942
274,272.0,nadam,mae,selu,relu,100.0,32.0,1.0,1.0,10.0,0.0,1633372.375,6481370415104.0,1633372.375,99.89860534667969,1.0,2545853.5,51.69774627685547,0.5289031736657247,0 days 09:08:40.950942
275,273.0,nadam,mae,selu,relu,100.0,32.0,5.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
276,274.0,nadam,mae,selu,relu,100.0,32.0,5.0,1.0,5.0,0.0,1027580.75,4336451321856.0,1027580.75,62.648681640625,1.0,2082414.75,1.0089956521987915,0.5289031736657247,0 days 09:08:40.950942
277,275.0,nadam,mae,selu,relu,100.0,32.0,5.0,1.0,10.0,0.0,1027140.0,4476108275712.0,1027140.0,63.93418884277344,1.0,2115681.5,0.9296702742576599,0.5289031736657247,0 days 09:08:40.950942
278,276.0,nadam,mae,selu,relu,100.0,32.0,10.0,1.0,1.0,0.0,1634277.25,6484326350848.0,1634277.25,99.99800872802734,1.0,2546434.0,122.17085266113281,0.5289031736657247,0 days 09:08:40.950942
279,277.0,nadam,mae,selu,relu,100.0,32.0,10.0,1.0,5.0,0.0,1026427.875,4420296245248.0,1026427.875,63.4061393737793,1.0,2102450.0,0.9534556865692139,0.5289031736657247,0 days 09:08:40.950942
280,278.0,nadam,mae,selu,relu,100.0,32.0,10.0,1.0,10.0,0.0,1027145.1875,4467841826816.0,1027145.1875,63.861915588378906,1.0,2113727.0,0.9342676401138306,0.5289031736657247,0 days 09:08:40.950942
281,279.0,nadam,mae,selu,relu,100.0,100.0,1.0,1.0,1.0,0.0,1622225.375,6420435042304.0,1622225.375,99.06989288330078,1.0,2533857.75,26.23287010192871,0.5289031736657247,0 days 09:08:40.950942
282,280.0,nadam,mae,selu,relu,100.0,100.0,1.0,1.0,5.0,0.0,1634269.875,6484302757888.0,1634269.875,99.99722290039062,1.0,2546429.5,115.21503448486328,0.5289031736657247,0 days 09:08:40.950942
283,281.0,nadam,mae,selu,relu,100.0,100.0,1.0,1.0,10.0,0.0,1634104.125,6483759595520.0,1634104.125,99.97897338867188,1.0,2546322.75,76.60485076904297,0.5289031736657247,0 days 09:08:40.950942
284,282.0,nadam,mae,selu,relu,100.0,100.0,5.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
285,283.0,nadam,mae,selu,relu,100.0,100.0,5.0,1.0,5.0,0.0,1533097.125,5976164925440.0,1533097.125,92.19672393798828,1.0,2444619.5,9.261998176574707,0.5289031736657247,0 days 09:08:40.950942
286,284.0,nadam,mae,selu,relu,100.0,100.0,5.0,1.0,10.0,0.0,1575197.75,6180658741248.0,1575197.75,95.43072509765625,1.0,2486093.0,12.615096092224121,0.5289031736657247,0 days 09:08:40.950942
287,285.0,nadam,mae,selu,relu,100.0,100.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
288,286.0,nadam,mae,selu,relu,100.0,100.0,10.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
289,287.0,nadam,mae,selu,relu,100.0,100.0,10.0,1.0,10.0,0.0,1369668.0,5193886334976.0,1369668.0,79.2463150024414,1.0,2279010.0,4.213603973388672,0.5289031736657247,0 days 09:08:40.950942
290,288.0,nadam,msle,relu,relu,50.0,1.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
291,289.0,nadam,msle,relu,relu,50.0,1.0,1.0,1.0,5.0,0.0,0.7266333699226379,6911094685696.0,1170743.0,85.3353500366211,1.0,2628896.0,0.7266333699226379,0.5289031736657247,0 days 09:08:40.950942
292,290.0,nadam,msle,relu,relu,50.0,1.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
293,291.0,nadam,msle,relu,relu,50.0,1.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
294,292.0,nadam,msle,relu,relu,50.0,1.0,5.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
295,293.0,nadam,msle,relu,relu,50.0,1.0,5.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
296,294.0,nadam,msle,relu,relu,50.0,1.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
297,295.0,nadam,msle,relu,relu,50.0,1.0,10.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
298,296.0,nadam,msle,relu,relu,50.0,1.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
299,297.0,nadam,msle,relu,relu,50.0,10.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
300,298.0,nadam,msle,relu,relu,50.0,10.0,1.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
301,299.0,nadam,msle,relu,relu,50.0,10.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
302,300.0,nadam,msle,relu,relu,50.0,10.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
303,301.0,nadam,msle,relu,relu,50.0,10.0,5.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
304,302.0,nadam,msle,relu,relu,50.0,10.0,5.0,1.0,10.0,0.0,6.264500141143799,5624351424512.0,1458553.25,86.37535858154297,1.0,2371571.5,6.264500141143799,0.5289031736657247,0 days 09:08:40.950942
305,303.0,nadam,msle,relu,relu,50.0,10.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
306,304.0,nadam,msle,relu,relu,50.0,10.0,10.0,1.0,5.0,0.0,2.489750385284424,4580718936064.0,1220948.625,68.84639739990234,1.0,2140261.5,2.489750385284424,0.5289031736657247,0 days 09:08:40.950942
307,305.0,nadam,msle,relu,relu,50.0,10.0,10.0,1.0,10.0,0.0,2.4435923099517822,4560642375680.0,1215529.375,68.49461364746094,1.0,2135566.0,2.4435923099517822,0.5289031736657247,0 days 09:08:40.950942
308,306.0,nadam,msle,relu,relu,50.0,32.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
309,307.0,nadam,msle,relu,relu,50.0,32.0,1.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
310,308.0,nadam,msle,relu,relu,50.0,32.0,1.0,1.0,10.0,0.0,30.569360733032227,6441872130048.0,1626292.75,99.38357543945312,1.0,2538084.25,30.569360733032227,0.5289031736657247,0 days 09:08:40.950942
311,309.0,nadam,msle,relu,relu,50.0,32.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
312,310.0,nadam,msle,relu,relu,50.0,32.0,5.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
313,311.0,nadam,msle,relu,relu,50.0,32.0,5.0,1.0,10.0,0.0,32.83420181274414,6449697652736.0,1627770.625,99.49734497070312,1.0,2539625.5,32.83420181274414,0.5289031736657247,0 days 09:08:40.950942
314,312.0,nadam,msle,relu,relu,50.0,32.0,10.0,1.0,1.0,0.0,31.28139877319336,6444506677248.0,1626791.625,99.42208099365234,1.0,2538603.25,31.28139877319336,0.5289031736657247,0 days 09:08:40.950942
315,313.0,nadam,msle,relu,relu,50.0,32.0,10.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
316,314.0,nadam,msle,relu,relu,50.0,32.0,10.0,1.0,10.0,0.0,27.781551361083984,6429344792576.0,1623917.125,99.20030212402344,1.0,2535615.25,27.781551361083984,0.5289031736657247,0 days 09:08:40.950942
317,315.0,nadam,msle,relu,relu,50.0,100.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
318,316.0,nadam,msle,relu,relu,50.0,100.0,1.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
319,317.0,nadam,msle,relu,relu,50.0,100.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
320,318.0,nadam,msle,relu,relu,50.0,100.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
321,319.0,nadam,msle,relu,relu,50.0,100.0,5.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
322,320.0,nadam,msle,relu,relu,50.0,100.0,5.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
323,321.0,nadam,msle,relu,relu,50.0,100.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
324,322.0,nadam,msle,relu,relu,50.0,100.0,10.0,1.0,5.0,0.0,52.71818923950195,6476959580160.0,1632902.875,99.89276885986328,1.0,2544987.25,52.71818923950195,0.5289031736657247,0 days 09:08:40.950942
325,323.0,nadam,msle,relu,relu,50.0,100.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
326,324.0,nadam,msle,relu,relu,100.0,1.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
327,325.0,nadam,msle,relu,relu,100.0,1.0,1.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
328,326.0,nadam,msle,relu,relu,100.0,1.0,1.0,1.0,10.0,0.0,0.6804357171058655,6359897604096.0,1132634.625,81.46272277832031,1.0,2521883.75,0.6804357171058655,0.5289031736657247,0 days 09:08:40.950942
329,327.0,nadam,msle,relu,relu,100.0,1.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
330,328.0,nadam,msle,relu,relu,100.0,1.0,5.0,1.0,5.0,0.0,0.6954910755157471,6527591120896.0,1144355.0,82.64471435546875,1.0,2554915.0,0.6954910755157471,0.5289031736657247,0 days 09:08:40.950942
331,329.0,nadam,msle,relu,relu,100.0,1.0,5.0,1.0,10.0,0.0,0.6511563062667847,6029390643200.0,1109014.5,79.09236907958984,1.0,2455481.75,0.6511563062667847,0.5289031736657247,0 days 09:08:40.950942
332,330.0,nadam,msle,relu,relu,100.0,1.0,10.0,1.0,1.0,0.0,0.7030632495880127,6635926847488.0,1151726.25,83.42961120605469,1.0,2576029.25,0.7030632495880127,0.5289031736657247,0 days 09:08:40.950942
333,331.0,nadam,msle,relu,relu,100.0,1.0,10.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
334,332.0,nadam,msle,relu,relu,100.0,1.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
335,333.0,nadam,msle,relu,relu,100.0,10.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
336,334.0,nadam,msle,relu,relu,100.0,10.0,1.0,1.0,5.0,0.0,1.0293939113616943,4326764314624.0,1029288.375,62.62745666503906,1.0,2080087.625,1.0293939113616943,0.5289031736657247,0 days 09:08:40.950942
337,335.0,nadam,msle,relu,relu,100.0,10.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
338,336.0,nadam,msle,relu,relu,100.0,10.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
339,337.0,nadam,msle,relu,relu,100.0,10.0,5.0,1.0,5.0,0.0,1.2098064422607422,4187600977920.0,1046881.625,61.48504638671875,1.0,2046362.875,1.2098064422607422,0.5289031736657247,0 days 09:08:40.950942
340,338.0,nadam,msle,relu,relu,100.0,10.0,5.0,1.0,10.0,0.0,0.7310773134231567,6936606539776.0,1172541.75,85.48291778564453,1.0,2633743.75,0.7310773134231567,0.5289031736657247,0 days 09:08:40.950942
341,339.0,nadam,msle,relu,relu,100.0,10.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
342,340.0,nadam,msle,relu,relu,100.0,10.0,10.0,1.0,5.0,0.0,0.7332239747047424,6907754446848.0,1170671.125,85.23220825195312,1.0,2628260.75,0.7332239747047424,0.5289031736657247,0 days 09:08:40.950942
343,341.0,nadam,msle,relu,relu,100.0,10.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
344,342.0,nadam,msle,relu,relu,100.0,32.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
345,343.0,nadam,msle,relu,relu,100.0,32.0,1.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
346,344.0,nadam,msle,relu,relu,100.0,32.0,1.0,1.0,10.0,0.0,19.819644927978516,6358917709824.0,1610450.75,98.16249084472656,1.0,2521689.5,19.819644927978516,0.5289031736657247,0 days 09:08:40.950942
347,345.0,nadam,msle,relu,relu,100.0,32.0,5.0,1.0,1.0,0.0,24.014955520629883,6404448452608.0,1619181.5,98.83543395996094,1.0,2530701.25,24.014955520629883,0.5289031736657247,0 days 09:08:40.950942
348,346.0,nadam,msle,relu,relu,100.0,32.0,5.0,1.0,5.0,0.0,14.09606647491455,6231394091008.0,1585526.5,96.24374389648438,1.0,2496276.0,14.09606647491455,0.5289031736657247,0 days 09:08:40.950942
349,347.0,nadam,msle,relu,relu,100.0,32.0,5.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
350,348.0,nadam,msle,relu,relu,100.0,32.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
351,349.0,nadam,msle,relu,relu,100.0,32.0,10.0,1.0,5.0,0.0,15.260909080505371,6267173601280.0,1592593.875,96.78768920898438,1.0,2503432.25,15.260909080505371,0.5289031736657247,0 days 09:08:40.950942
352,350.0,nadam,msle,relu,relu,100.0,32.0,10.0,1.0,10.0,0.0,11.508453369140625,6122004021248.0,1563510.5,94.54750061035156,1.0,2474268.5,11.508453369140625,0.5289031736657247,0 days 09:08:40.950942
353,351.0,nadam,msle,relu,relu,100.0,100.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
354,352.0,nadam,msle,relu,relu,100.0,100.0,1.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
355,353.0,nadam,msle,relu,relu,100.0,100.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
356,354.0,nadam,msle,relu,relu,100.0,100.0,5.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
357,355.0,nadam,msle,relu,relu,100.0,100.0,5.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
358,356.0,nadam,msle,relu,relu,100.0,100.0,5.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
359,357.0,nadam,msle,relu,relu,100.0,100.0,10.0,1.0,1.0,0.0,41.33253479003906,6467209920512.0,1631071.625,99.75174713134766,1.0,2543071.0,41.33253479003906,0.5289031736657247,0 days 09:08:40.950942
360,358.0,nadam,msle,relu,relu,100.0,100.0,10.0,1.0,5.0,0.0,32.07444763183594,6447197323264.0,1627301.375,99.46145629882812,1.0,2539133.25,32.07444763183594,0.5289031736657247,0 days 09:08:40.950942
361,359.0,nadam,msle,relu,relu,100.0,100.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
362,360.0,nadam,msle,selu,relu,50.0,1.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
363,361.0,nadam,msle,selu,relu,50.0,1.0,1.0,1.0,5.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
364,362.0,nadam,msle,selu,relu,50.0,1.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
365,363.0,nadam,msle,selu,relu,50.0,1.0,5.0,1.0,1.0,0.0,70.87609100341797,6483509510144.0,1634027.625,99.97056579589844,1.0,2546273.75,70.87609100341797,0.5289031736657247,0 days 09:08:40.950942
366,364.0,nadam,msle,selu,relu,50.0,1.0,5.0,1.0,5.0,0.0,0.7063803672790527,6682250838016.0,1154857.625,83.76215362548828,1.0,2585005.0,0.7063803672790527,0.5289031736657247,0 days 09:08:40.950942
367,365.0,nadam,msle,selu,relu,50.0,1.0,5.0,1.0,10.0,0.0,0.7053718566894531,6657598291968.0,1153215.125,83.57483673095703,1.0,2580232.25,0.7053718566894531,0.5289031736657247,0 days 09:08:40.950942
368,366.0,nadam,msle,selu,relu,50.0,1.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
369,367.0,nadam,msle,selu,relu,50.0,1.0,10.0,1.0,5.0,0.0,0.688792884349823,6505576792064.0,1142672.875,82.5613021850586,1.0,2550603.25,0.688792884349823,0.5289031736657247,0 days 09:08:40.950942
370,368.0,nadam,msle,selu,relu,50.0,1.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
371,369.0,nadam,msle,selu,relu,50.0,10.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
