,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,neurons_in_inputlayer,num_hiddenlayer,neurons_in_hiddenlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,validation_split,input_dimensions,corr,total_runtime
346,346.0,nadam,msle,relu,relu,100.0,32.0,5.0,1.0,5.0,0.0,195.46165466308594,4781298417664.0,1556715.875,99.99999237060547,0.004098360426723957,2186618.0,195.46165466308594,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
347,347.0,nadam,msle,relu,relu,100.0,32.0,5.0,1.0,10.0,0.0,1.054126501083374,1999486582784.0,945024.375,57.49728012084961,1.0,1414032.0,1.054126501083374,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
348,348.0,nadam,msle,relu,relu,100.0,32.0,10.0,1.0,1.0,0.0,4.375622272491455,3729806852096.0,1357449.875,85.15540313720703,1.0,1931270.75,4.375622272491455,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
349,349.0,nadam,msle,relu,relu,100.0,32.0,10.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
350,350.0,nadam,msle,relu,relu,100.0,32.0,10.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
351,351.0,nadam,msle,relu,relu,100.0,100.0,1.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
352,352.0,nadam,msle,relu,relu,100.0,100.0,1.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
353,353.0,nadam,msle,relu,relu,100.0,100.0,1.0,1.0,10.0,0.0,24.73448371887207,4729745702912.0,1546619.5,99.18241882324219,1.0,2174797.75,24.73448371887207,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
354,354.0,nadam,msle,relu,relu,100.0,100.0,5.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
355,355.0,nadam,msle,relu,relu,100.0,100.0,5.0,1.0,5.0,0.0,8.219639778137207,4260073832448.0,1464005.625,93.27672576904297,1.0,2063994.625,8.219639778137207,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
356,356.0,nadam,msle,relu,relu,100.0,100.0,5.0,1.0,10.0,0.0,12.08299446105957,4487945125888.0,1506089.625,96.36648559570312,1.0,2118477.0,12.08299446105957,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
357,357.0,nadam,msle,relu,relu,100.0,100.0,10.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
358,358.0,nadam,msle,relu,relu,100.0,100.0,10.0,1.0,5.0,0.0,8.053441047668457,4273835343872.0,1464015.75,93.06864166259766,1.0,2067325.625,8.053441047668457,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
359,359.0,nadam,msle,relu,relu,100.0,100.0,10.0,1.0,10.0,0.0,10.038843154907227,4397686587392.0,1488566.125,95.03278350830078,1.0,2097066.125,10.038843154907227,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
360,360.0,nadam,msle,selu,relu,50.0,1.0,1.0,1.0,1.0,0.0,0.20763596892356873,628238123008.0,481143.9375,38.850738525390625,1.0,792614.75,0.20763596892356873,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
361,361.0,nadam,msle,selu,relu,50.0,1.0,1.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
362,362.0,nadam,msle,selu,relu,50.0,1.0,1.0,1.0,10.0,0.0,0.19913089275360107,609452425216.0,468556.4375,37.88591384887695,0.9999999403953552,780674.3125,0.19913089275360107,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
363,363.0,nadam,msle,selu,relu,50.0,1.0,5.0,1.0,1.0,0.0,0.18945449590682983,603439824896.0,450845.25,36.097415924072266,1.0,776813.875,0.18945449590682983,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
364,364.0,nadam,msle,selu,relu,50.0,1.0,5.0,1.0,5.0,0.0,0.19014325737953186,593028186112.0,449746.53125,36.89582443237305,1.0,770083.25,0.19014325737953186,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
365,365.0,nadam,msle,selu,relu,50.0,1.0,5.0,1.0,10.0,0.0,0.18531866371631622,591693545472.0,445529.75,36.07550811767578,1.0,769216.1875,0.18531866371631622,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
366,366.0,nadam,msle,selu,relu,50.0,1.0,10.0,1.0,1.0,0.0,0.1906847208738327,616570880000.0,454440.03125,36.40065383911133,1.0,785220.25,0.1906847208738327,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
367,367.0,nadam,msle,selu,relu,50.0,1.0,10.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
368,368.0,nadam,msle,selu,relu,50.0,1.0,10.0,1.0,10.0,0.0,0.18250548839569092,599706697728.0,443542.5,35.06818389892578,1.0,774407.3125,0.18250548839569092,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
369,369.0,nadam,msle,selu,relu,50.0,10.0,1.0,1.0,1.0,0.0,121.6571273803711,4781241794560.0,1556697.5,99.99794006347656,0.9999999403953552,2186605.0,121.6571273803711,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
370,370.0,nadam,msle,selu,relu,50.0,10.0,1.0,1.0,5.0,0.0,195.80458068847656,4781298941952.0,1556715.875,100.0,0.0020491802133619785,2186618.25,195.80458068847656,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
371,371.0,nadam,msle,selu,relu,50.0,10.0,1.0,1.0,10.0,0.0,71.23084259033203,4780488916992.0,1556455.75,99.97101593017578,1.0,2186433.0,71.23084259033203,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
372,372.0,nadam,msle,selu,relu,50.0,10.0,5.0,1.0,1.0,0.0,126.08050537109375,4781247037440.0,1556699.5,99.99825286865234,0.9590163230895996,2186606.25,126.08050537109375,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
373,373.0,nadam,msle,selu,relu,50.0,10.0,5.0,1.0,5.0,0.0,61.292816162109375,4779676794880.0,1556180.25,99.93986511230469,0.9877049326896667,2186247.25,61.292816162109375,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
374,374.0,nadam,msle,selu,relu,50.0,10.0,5.0,1.0,10.0,0.0,0.7949889302253723,1631946932224.0,845244.75,51.74302673339844,1.0,1277476.75,0.7949889302253723,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
375,375.0,nadam,msle,selu,relu,50.0,10.0,10.0,1.0,1.0,0.0,0.6049625277519226,1308503834624.0,747080.125,46.582157135009766,1.0,1143898.5,0.6049625277519226,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
376,376.0,nadam,msle,selu,relu,50.0,10.0,10.0,1.0,5.0,0.0,0.5800389647483826,1478695321600.0,768317.25,46.480384826660156,1.0,1216016.125,0.5800389647483826,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
377,377.0,nadam,msle,selu,relu,50.0,10.0,10.0,1.0,10.0,0.0,0.25679054856300354,753976082432.0,541538.8125,39.44639587402344,1.0,868317.9375,0.25679054856300354,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
378,378.0,nadam,msle,selu,relu,50.0,32.0,1.0,1.0,1.0,0.0,144.64971923828125,4781280067584.0,1556709.25,99.99925231933594,0.9651639461517334,2186613.75,144.64971923828125,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
379,379.0,nadam,msle,selu,relu,50.0,32.0,1.0,1.0,5.0,0.0,113.18309020996094,4781207191552.0,1556685.5,99.99657440185547,0.9733606576919556,2186597.25,113.18309020996094,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
380,380.0,nadam,msle,selu,relu,50.0,32.0,1.0,1.0,10.0,0.0,22.938329696655273,4716516343808.0,1544373.125,99.0245132446289,1.0,2171754.25,22.938329696655273,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
381,381.0,nadam,msle,selu,relu,50.0,32.0,5.0,1.0,1.0,0.0,8.13850212097168,4277191311360.0,1465045.0,93.1758804321289,1.0,2068137.125,8.13850212097168,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
382,382.0,nadam,msle,selu,relu,50.0,32.0,5.0,1.0,5.0,0.0,7.700260162353516,4233563996160.0,1457049.0,92.60718536376953,1.0,2057562.625,7.700260162353516,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
383,383.0,nadam,msle,selu,relu,50.0,32.0,5.0,1.0,10.0,0.0,5.393357753753662,3855982526464.0,1390813.125,88.24658966064453,1.0,1963665.625,5.393357753753662,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
384,384.0,nadam,msle,selu,relu,50.0,32.0,10.0,1.0,1.0,0.0,138.7271270751953,4781273776128.0,1556707.625,99.99909210205078,0.9999999403953552,2186612.5,138.7271270751953,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
385,385.0,nadam,msle,selu,relu,50.0,32.0,10.0,1.0,5.0,0.0,4.871674060821533,3842611347456.0,1380184.125,86.82080841064453,1.0,1960258.0,4.871674060821533,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
386,386.0,nadam,msle,selu,relu,50.0,32.0,10.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
387,387.0,nadam,msle,selu,relu,50.0,100.0,1.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
388,388.0,nadam,msle,selu,relu,50.0,100.0,1.0,1.0,5.0,0.0,129.58982849121094,4781258047488.0,1556702.375,99.99847412109375,0.9713114500045776,2186608.75,129.58982849121094,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
389,389.0,nadam,msle,selu,relu,50.0,100.0,1.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
390,390.0,nadam,msle,selu,relu,50.0,100.0,5.0,1.0,1.0,0.0,149.02346801757812,4781283737600.0,1556711.125,99.99944305419922,0.9979507923126221,2186614.75,149.02346801757812,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
391,391.0,nadam,msle,selu,relu,50.0,100.0,5.0,1.0,5.0,0.0,37.34528350830078,4762674135040.0,1553346.75,99.74219512939453,1.0,2182355.25,37.34528350830078,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
392,392.0,nadam,msle,selu,relu,50.0,100.0,5.0,1.0,10.0,0.0,22.405494689941406,4696692490240.0,1542349.375,98.97126770019531,1.0,2167185.5,22.405494689941406,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
393,393.0,nadam,msle,selu,relu,50.0,100.0,10.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
394,394.0,nadam,msle,selu,relu,50.0,100.0,10.0,1.0,5.0,0.0,12.971382141113281,4521599696896.0,1512043.25,96.7989273071289,1.0,2126405.25,12.971382141113281,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
395,395.0,nadam,msle,selu,relu,50.0,100.0,10.0,1.0,10.0,0.0,16.809127807617188,4639163416576.0,1531086.25,98.05918884277344,1.0,2153871.75,16.809127807617188,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
396,396.0,nadam,msle,selu,relu,100.0,1.0,1.0,1.0,1.0,0.0,9.014142990112305,4587217485824.0,1493078.375,92.91253662109375,1.0,2141779.0,9.014142990112305,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
397,397.0,nadam,msle,selu,relu,100.0,1.0,1.0,1.0,5.0,0.0,8.88368034362793,4582899974144.0,1491631.5,92.75142669677734,1.0,2140771.0,8.88368034362793,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
398,398.0,nadam,msle,selu,relu,100.0,1.0,1.0,1.0,10.0,0.0,0.18376614153385162,583677902848.0,442903.78125,35.85767364501953,1.0,763988.125,0.18376614153385162,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
399,399.0,nadam,msle,selu,relu,100.0,1.0,5.0,1.0,1.0,0.0,0.18332359194755554,589050019840.0,443387.9375,35.78033447265625,1.0,767495.9375,0.18332359194755554,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
400,400.0,nadam,msle,selu,relu,100.0,1.0,5.0,1.0,5.0,0.0,0.17803128063678741,575533481984.0,438836.46875,34.985328674316406,1.0,758639.25,0.17803128063678741,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
401,401.0,nadam,msle,selu,relu,100.0,1.0,5.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
402,402.0,nadam,msle,selu,relu,100.0,1.0,10.0,1.0,1.0,0.0,64.47193908691406,4780017057792.0,1556305.25,99.95430755615234,0.993852436542511,2186325.0,64.47193908691406,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
403,403.0,nadam,msle,selu,relu,100.0,1.0,10.0,1.0,5.0,0.0,0.17643946409225464,574522130432.0,435914.59375,35.69752502441406,1.0,757972.375,0.17643946409225464,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
404,404.0,nadam,msle,selu,relu,100.0,1.0,10.0,1.0,10.0,0.0,0.17391528189182281,566764437504.0,433055.90625,35.82811737060547,1.0,752837.5625,0.17391528189182281,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
405,405.0,nadam,msle,selu,relu,100.0,10.0,1.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
406,406.0,nadam,msle,selu,relu,100.0,10.0,1.0,1.0,5.0,0.0,0.23393148183822632,702134484992.0,528324.0625,42.533870697021484,1.0,837934.625,0.23393148183822632,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
407,407.0,nadam,msle,selu,relu,100.0,10.0,1.0,1.0,10.0,0.0,39.1858024597168,4774032310272.0,1554379.875,99.73983764648438,0.9999999403953552,2184956.0,39.1858024597168,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
408,408.0,nadam,msle,selu,relu,100.0,10.0,5.0,1.0,1.0,0.0,106.07427978515625,4781175734272.0,1556676.25,99.99555969238281,0.9979507923126221,2186590.0,106.07427978515625,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
409,409.0,nadam,msle,selu,relu,100.0,10.0,5.0,1.0,5.0,0.0,0.21636530756950378,679280574464.0,499706.8125,39.98548126220703,1.0,824184.8125,0.21636530756950378,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
410,410.0,nadam,msle,selu,relu,100.0,10.0,5.0,1.0,10.0,0.0,0.22383064031600952,672316588032.0,507421.96875,41.135684967041016,1.0,819949.125,0.22383064031600952,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
411,411.0,nadam,msle,selu,relu,100.0,10.0,10.0,1.0,1.0,0.0,0.2272515594959259,700420718592.0,524943.125,41.91542053222656,1.0,836911.4375,0.2272515594959259,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
412,412.0,nadam,msle,selu,relu,100.0,10.0,10.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
413,413.0,nadam,msle,selu,relu,100.0,10.0,10.0,1.0,10.0,0.0,0.22367340326309204,667441889280.0,509307.90625,41.217613220214844,1.0,816971.1875,0.22367340326309204,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
414,414.0,nadam,msle,selu,relu,100.0,32.0,1.0,1.0,1.0,0.0,127.79290008544922,4781256998912.0,1556702.25,99.99848175048828,0.9999999403953552,2186608.5,127.79290008544922,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
415,415.0,nadam,msle,selu,relu,100.0,32.0,1.0,1.0,5.0,0.0,77.02836608886719,4780694437888.0,1556520.625,99.97814178466797,0.9918032288551331,2186480.0,77.02836608886719,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
416,416.0,nadam,msle,selu,relu,100.0,32.0,1.0,1.0,10.0,0.0,5.793479919433594,3916780535808.0,1403572.875,89.20196533203125,1.0,1979085.75,5.793479919433594,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
417,417.0,nadam,msle,selu,relu,100.0,32.0,5.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
418,418.0,nadam,msle,selu,relu,100.0,32.0,5.0,1.0,5.0,0.0,4.05185604095459,3723424432128.0,1348267.0,83.8863296508789,1.0,1929617.75,4.05185604095459,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
419,419.0,nadam,msle,selu,relu,100.0,32.0,5.0,1.0,10.0,0.0,3.553126096725464,3479671930880.0,1307131.25,81.53080749511719,1.0,1865387.875,3.553126096725464,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
420,420.0,nadam,msle,selu,relu,100.0,32.0,10.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
421,421.0,nadam,msle,selu,relu,100.0,32.0,10.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
422,422.0,nadam,msle,selu,relu,100.0,32.0,10.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
423,423.0,nadam,msle,selu,relu,100.0,100.0,1.0,1.0,1.0,0.0,132.60101318359375,4781264863232.0,1556704.875,99.99876403808594,0.993852436542511,2186610.25,132.60101318359375,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
424,424.0,nadam,msle,selu,relu,100.0,100.0,1.0,1.0,5.0,0.0,24.470670700073242,4716360105984.0,1545419.25,99.18269348144531,1.0,2171718.25,24.470670700073242,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
425,425.0,nadam,msle,selu,relu,100.0,100.0,1.0,1.0,10.0,0.0,21.654422760009766,4679932051456.0,1540250.375,98.86914825439453,1.0,2163315.0,21.654422760009766,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
426,426.0,nadam,msle,selu,relu,100.0,100.0,5.0,1.0,1.0,0.0,156.477294921875,4781288980480.0,1556712.75,99.99962615966797,1.0,2186615.75,156.477294921875,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
427,427.0,nadam,msle,selu,relu,100.0,100.0,5.0,1.0,5.0,0.0,11.196033477783203,4447547162624.0,1498790.75,95.83814239501953,1.0,2108920.75,11.196033477783203,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
428,428.0,nadam,msle,selu,relu,100.0,100.0,5.0,1.0,10.0,0.0,6.351942539215088,4080141860864.0,1427774.0,90.43671417236328,1.0,2019936.125,6.351942539215088,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
429,429.0,nadam,msle,selu,relu,100.0,100.0,10.0,1.0,1.0,0.0,8.437975883483887,4304512745472.0,1469929.125,93.53440856933594,1.0,2074732.0,8.437975883483887,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
430,430.0,nadam,msle,selu,relu,100.0,100.0,10.0,1.0,5.0,0.0,12.246963500976562,4498674679808.0,1507572.625,96.45088195800781,1.0,2121008.0,12.246963500976562,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
431,431.0,nadam,msle,selu,relu,100.0,100.0,10.0,1.0,10.0,0.0,8.98579216003418,4356641914880.0,1478571.125,94.07710266113281,1.0,2087257.0,8.98579216003418,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
432,432.0,adam,mse,relu,relu,50.0,1.0,1.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
433,433.0,adam,mse,relu,relu,50.0,1.0,1.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
434,434.0,adam,mse,relu,relu,50.0,1.0,1.0,1.0,10.0,0.0,682054909952.0,682054909952.0,520548.4375,44.43812942504883,1.0,825866.1875,0.22597961127758026,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
435,435.0,adam,mse,relu,relu,50.0,1.0,5.0,1.0,1.0,0.0,693717368832.0,693717368832.0,526761.6875,45.939178466796875,1.0,832897.0,0.23147188127040863,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
436,436.0,adam,mse,relu,relu,50.0,1.0,5.0,1.0,5.0,0.0,664653463552.0,664653463552.0,510955.59375,42.78257751464844,1.0,815262.8125,0.22056688368320465,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
437,437.0,adam,mse,relu,relu,50.0,1.0,5.0,1.0,10.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
438,438.0,adam,mse,relu,relu,50.0,1.0,10.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
439,439.0,adam,mse,relu,relu,50.0,1.0,10.0,1.0,5.0,0.0,680839217152.0,680839217152.0,516155.5,43.69105529785156,1.0,825129.8125,0.22310109436511993,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
440,440.0,adam,mse,relu,relu,50.0,1.0,10.0,1.0,10.0,0.0,663411621888.0,663411621888.0,507369.03125,42.50567626953125,1.0,814500.8125,0.21664884686470032,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
441,441.0,adam,mse,relu,relu,50.0,10.0,1.0,1.0,1.0,0.0,2535213760512.0,2535213760512.0,1033234.6875,60.27558898925781,1.0,1592235.5,1.203969955444336,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
442,442.0,adam,mse,relu,relu,50.0,10.0,1.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
443,443.0,adam,mse,relu,relu,50.0,10.0,1.0,1.0,10.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
444,444.0,adam,mse,relu,relu,50.0,10.0,5.0,1.0,1.0,0.0,1566719868928.0,1566719868928.0,750397.5625,45.00831604003906,1.0,1251686.75,0.49038901925086975,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
445,445.0,adam,mse,relu,relu,50.0,10.0,5.0,1.0,5.0,0.0,739266265088.0,739266265088.0,551838.0625,50.172142028808594,1.0,859805.9375,0.25303009152412415,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
446,446.0,adam,mse,relu,relu,50.0,10.0,5.0,1.0,10.0,0.0,747268997120.0,747268997120.0,553171.5,50.08332443237305,1.0,864447.25,0.2543206512928009,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
447,447.0,adam,mse,relu,relu,50.0,10.0,10.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
448,448.0,adam,mse,relu,relu,50.0,10.0,10.0,1.0,5.0,0.0,728510627840.0,728510627840.0,539860.8125,47.67596435546875,1.0,853528.3125,0.2404758632183075,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
449,449.0,adam,mse,relu,relu,50.0,10.0,10.0,1.0,10.0,0.0,694576480256.0,694576480256.0,527889.1875,45.43067932128906,1.0,833412.5625,0.2314847707748413,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
450,450.0,adam,mse,relu,relu,50.0,32.0,1.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
451,451.0,adam,mse,relu,relu,50.0,32.0,1.0,1.0,5.0,0.0,3534532116480.0,3534532116480.0,1306037.5,80.58318328857422,1.0,1880035.125,3.365288496017456,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
452,452.0,adam,mse,relu,relu,50.0,32.0,1.0,1.0,10.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
453,453.0,adam,mse,relu,relu,50.0,32.0,5.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
454,454.0,adam,mse,relu,relu,50.0,32.0,5.0,1.0,5.0,0.0,1905179492352.0,1905179492352.0,875899.6875,51.641822814941406,1.0,1380282.375,0.7766644358634949,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
455,455.0,adam,mse,relu,relu,50.0,32.0,5.0,1.0,10.0,0.0,1308952494080.0,1308952494080.0,693124.25,42.69788360595703,1.0,1144094.625,0.4236498177051544,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
456,456.0,adam,mse,relu,relu,50.0,32.0,10.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
457,457.0,adam,mse,relu,relu,50.0,32.0,10.0,1.0,5.0,0.0,982099361792.0,982099361792.0,597659.0,40.133365631103516,1.0,991009.25,0.2995359003543854,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
458,458.0,adam,mse,relu,relu,50.0,32.0,10.0,1.0,10.0,0.0,798613045248.0,798613045248.0,547351.9375,41.986541748046875,1.0,893651.5,0.24396495521068573,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
459,459.0,adam,mse,relu,relu,50.0,100.0,1.0,1.0,1.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
460,460.0,adam,mse,relu,relu,50.0,100.0,1.0,1.0,5.0,0.0,4781298941952.0,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
